"SCHID","Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","MMINS","BELONG","HOMEPOS","ESCS","SC048Q01","SC048Q02","SC048Q03","SC061Q07","CLSIZE","treat","V1","CNTSTUID","W_FSTUWT","W_FSTURWT1","W_FSTURWT2","W_FSTURWT3","W_FSTURWT4","W_FSTURWT5","W_FSTURWT6","W_FSTURWT7","W_FSTURWT8","W_FSTURWT9","W_FSTURWT10","W_FSTURWT11","W_FSTURWT12","W_FSTURWT13","W_FSTURWT14","W_FSTURWT15","W_FSTURWT16","W_FSTURWT17","W_FSTURWT18","W_FSTURWT19","W_FSTURWT20","W_FSTURWT21","W_FSTURWT22","W_FSTURWT23","W_FSTURWT24","W_FSTURWT25","W_FSTURWT26","W_FSTURWT27","W_FSTURWT28","W_FSTURWT29","W_FSTURWT30","W_FSTURWT31","W_FSTURWT32","W_FSTURWT33","W_FSTURWT34","W_FSTURWT35","W_FSTURWT36","W_FSTURWT37","W_FSTURWT38","W_FSTURWT39","W_FSTURWT40","W_FSTURWT41","W_FSTURWT42","W_FSTURWT43","W_FSTURWT44","W_FSTURWT45","W_FSTURWT46","W_FSTURWT47","W_FSTURWT48","W_FSTURWT49","W_FSTURWT50","W_FSTURWT51","W_FSTURWT52","W_FSTURWT53","W_FSTURWT54","W_FSTURWT55","W_FSTURWT56","W_FSTURWT57","W_FSTURWT58","W_FSTURWT59","W_FSTURWT60","W_FSTURWT61","W_FSTURWT62","W_FSTURWT63","W_FSTURWT64","W_FSTURWT65","W_FSTURWT66","W_FSTURWT67","W_FSTURWT68","W_FSTURWT69","W_FSTURWT70","W_FSTURWT71","W_FSTURWT72","W_FSTURWT73","W_FSTURWT74","W_FSTURWT75","W_FSTURWT76","W_FSTURWT77","W_FSTURWT78","W_FSTURWT79","W_FSTURWT80","PV1MATH","PV2MATH","PV3MATH","PV4MATH","PV5MATH","PV6MATH","PV7MATH","PV8MATH","PV9MATH","PV10MATH"
84000098,378.806,2,1,2,0.0729632935484936,3,5.04262289183222,6,180,-0.3381,-0.3789,0.5262,12,17,6,1,23,1,1,84009573,1028.622,624.1069,1226.431,1277.55,705.1838,1501.337,1174.011,681.9035,821.8492,1521.564,1311.728,1189.725,1594.732,619.9005,1835.068,586.1597,1403.539,591.0989,657.4526,753.3224,723.3362,666.2011,1407.105,1196.395,611.3334,1602.509,1352.852,638.5862,772.4195,1430.05,1156.91,1367.637,1349.196,725.8495,1519.761,628.1238,1498.203,634.2264,773.4113,707.2881,628.5163,785.3262,1491.086,1444.477,664.5554,1307.051,1170.598,646.2328,718.8586,1627.394,1496.026,1140.876,1283.167,528.3631,1574.029,583.3875,1432.187,587.8579,667.2832,807.8732,943.1698,842.6229,1827.482,1356.206,585.1011,1398.983,1332.734,606.7416,673.9431,1525.712,1294.853,1291.682,1140.797,590.6062,1338.514,622.0524,1536.678,627.5083,799.8127,756.5552,766.8125,378.806,343.852,414.919,453.538,313.398,405.657,367.564,437.375,368.58,387.682
84000098,247.555,2,2,2,3,2,4,4,300,-0.983,-1.0174,-0.3614,12,17,6,1,23,1,1,84009834,1028.622,624.1069,1226.431,1277.55,705.1838,1501.337,1174.011,681.9035,821.8492,1521.564,1311.728,1189.725,1594.732,619.9005,1835.068,586.1597,1403.539,591.0989,657.4526,753.3224,723.3362,666.2011,1407.105,1196.395,611.3334,1602.509,1352.852,638.5862,772.4195,1430.05,1156.91,1367.637,1349.196,725.8495,1519.761,628.1238,1498.203,634.2264,773.4113,707.2881,628.5163,785.3262,1491.086,1444.477,664.5554,1307.051,1170.598,646.2328,718.8586,1627.394,1496.026,1140.876,1283.167,528.3631,1574.029,583.3875,1432.187,587.8579,667.2832,807.8732,943.1698,842.6229,1827.482,1356.206,585.1011,1398.983,1332.734,606.7416,673.9431,1525.712,1294.853,1291.682,1140.797,590.6062,1338.514,622.0524,1536.678,627.5083,799.8127,756.5552,766.8125,247.555,299.689,280.925,237.939,276.586,263.009,282.045,275.546,210.031,303.175
84000098,388.311,2,1,1,3,2,4,4,200,-1.2158,0.8129,0.3112,12,17,6,1,23,1,1,84010078,1028.622,624.1069,1226.431,1277.55,705.1838,1501.337,1174.011,681.9035,821.8492,1521.564,1311.728,1189.725,1594.732,619.9005,1835.068,586.1597,1403.539,591.0989,657.4526,753.3224,723.3362,666.2011,1407.105,1196.395,611.3334,1602.509,1352.852,638.5862,772.4195,1430.05,1156.91,1367.637,1349.196,725.8495,1519.761,628.1238,1498.203,634.2264,773.4113,707.2881,628.5163,785.3262,1491.086,1444.477,664.5554,1307.051,1170.598,646.2328,718.8586,1627.394,1496.026,1140.876,1283.167,528.3631,1574.029,583.3875,1432.187,587.8579,667.2832,807.8732,943.1698,842.6229,1827.482,1356.206,585.1011,1398.983,1332.734,606.7416,673.9431,1525.712,1294.853,1291.682,1140.797,590.6062,1338.514,622.0524,1536.678,627.5083,799.8127,756.5552,766.8125,388.311,401.139,415.791,411.732,400.373,403.454,360.378,391.727,412.557,437.251
84000107,275.554,2,1,2,2,4,4,6,250,0.3171,0.9276,1.027,95,10,35,2,23,1,1,84000191,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,275.554,309.316,276.867,335.449,316.237,327.268,410.504,382.86,337.59,288.438
84000107,572.615,1,1,1,6,3,6,6,55,-0.5753,2.602,1.8903,95,10,35,2,23,1,1,84000199,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,572.615,559.307,533.836,536.819,509.784,531.43,539.13,550.044,557.049,530.659
84000107,512.324,2,1,1,3,4,6,6,220,0.6642,0.2247,1.1199,95,10,35,2,23,1,1,84000225,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,512.324,397.099,514.38,423.87,492.31,494.592,445.343,451.877,435.312,486.469
84000107,576.733,2,1,2,2,3,4,6,300,0.1052,0.1812,0.8973,95,10,35,2,23,1,1,84000477,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,576.733,645.015,483.997,538.355,575.012,579.85,571.687,607.244,599.955,564.654
84000107,545.421,1,1,2,3,3,4,6,275,-0.9306,0.091,0.3476,95,10,35,2,23,1,1,84000754,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,545.421,584.407,665.437,519.882,523.905,530.467,564.442,527.211,582.915,511.013
84000107,475.189,2,1,1,5,4,4,6,240,1.398,2.3771,1.353,95,10,35,2,23,1,1,84000880,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,475.189,428.21,460.337,451.292,420.83,493.495,423.37,433.578,494.473,446.705
84000107,406.503,2,1,1,3,4,6,6,275,2.5915,0.6667,1.2824,95,10,35,2,23,1,1,84001128,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,406.503,411.458,376.978,430.747,405.365,444.597,373.797,343.667,378.435,347.193
84000107,512.725,2,1,2,3,3,5,6,440,-0.3381,0.0735,0.4858,95,10,35,2,23,1,1,84001225,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,512.725,476.68,526.992,432.636,482.442,438.746,502.363,498.604,465.975,514.043
84000107,494.367,2,1,2,3,2,6,6,250,-0.7281,0.0719,0.4852,95,10,35,2,23,1,1,84001772,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,494.367,512.869,474.009,476.682,506.751,485.102,557.838,545.211,488.899,493.897
84000107,588.762,1,1,1,5,3,6,6,275,-0.3381,1.5792,1.659,95,10,35,2,23,1,1,84002205,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,588.762,593.4,517.107,603.215,559.324,576.839,483.766,589.071,643.139,568.78
84000107,442.829,1,1,1,1,4,6,6,225,1.5043,1.591,1.3947,95,10,35,2,23,1,1,84002223,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,442.829,340.688,370.647,343.371,424.035,415.046,397.659,384.131,366.254,361.26
84000107,465.779,1,1,1,3,3,6,6,275,-0.3381,0.4567,1.0399,95,10,35,2,23,1,1,84002283,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,465.779,471.589,477.374,532.78,526.681,523.928,475.17,491.47,521.257,527.159
84000107,511.737,2,1,2,1,4,4,6,275,2.5915,-0.1258,0.1026,95,10,35,2,23,1,1,84002295,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,511.737,459.473,504.82,505.954,480.98,514.59,506.623,534.902,449.552,514.292
84000107,698.706,2,1,2,4,4,6,6,220,0.6642,0.5224,1.25,95,10,35,2,23,1,1,84002888,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,698.706,647.468,665.797,692.692,637.522,606.47,666.444,700.858,573.044,581.775
84000107,570.42,1,1,1,4,4,6,6,275,0.6642,1.0911,1.4383,95,10,35,2,23,1,1,84003872,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,570.42,531.682,584.424,538.836,569.386,552.712,569.736,551.274,533.604,556.342
84000107,314.141,2,1,1,4,4,4,6,275,2.5915,1.7684,1.6872,95,10,35,2,23,1,1,84004007,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,314.141,323.957,370.031,330.106,341.6,360.552,340.233,371.534,374.164,348.223
84000107,390.726,1,1,1,1,3,5,5,275,-0.3627,0.1461,0.4753,95,10,35,2,23,1,1,84004025,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,390.726,397.797,457.345,426.332,443.946,439.573,453.906,365.928,430.583,422.356
84000107,543.998,1,1,1,3,3,4,6,225,-0.3381,0.869,1.0261,95,10,35,2,23,1,1,84004325,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,543.998,477.169,539.213,514.133,501.539,485.661,545.225,546.073,494.752,530.258
84000107,494.948,1,1,1,5,1,6,6,275,-0.8995,0.706,1.1315,95,10,35,2,23,1,1,84004382,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,494.948,521.684,587.09,513.6,508.357,455.17,535.481,487.817,480.473,504.17
84000107,436.592,1,1,1,4,3,6,6,275,-0.66,0.6969,1.2935,95,10,35,2,23,1,1,84004397,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,436.592,436.152,456.206,484.516,492.499,452.542,508.485,448.824,487.715,434.831
84000107,523.18,2,1,1,2,4,6,6,225,0.4906,-0.1207,0.4971,95,10,35,2,23,1,1,84005133,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,523.18,560.541,483.389,448.436,480.675,464.988,424.135,403.573,486.336,516.321
84000107,601.025,2,1,1,3,3,6,6,55,0.2947,-0.2695,0.9383,95,10,35,2,23,1,1,84005214,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,601.025,513.433,575.478,529.28,548.696,545.483,530.866,544.116,475.227,566.419
84000107,517.75,2,1,1,5,4,6,6,225,0.2091,0.8647,1.2518,95,10,35,2,23,1,1,84005605,674.2598,404.2998,388.1672,846.6349,956.5102,475.1753,778.0198,924.9328,532.3983,481.577,869.285,788.4329,1056.832,840.832,580.8016,795.066,444.222,801.7657,425.9013,488.0063,468.581,431.5686,445.3507,792.8531,829.2117,507.1962,896.5379,866.1773,500.3775,452.6127,766.6869,906.3361,894.115,984.541,481.0066,851.9861,474.1835,860.2636,501.02,458.185,407.1562,508.7385,471.9309,957.2582,901.4019,413.6835,775.7579,876.5492,465.6805,515.0724,991.4196,756.0612,850.3572,716.6708,498.1822,791.3058,453.289,797.3695,432.2697,523.3446,610.9904,545.8556,578.4006,898.7602,793.6302,442.7799,883.2053,822.9833,436.584,482.8899,858.1019,856.0004,756.0084,801.0973,423.6415,843.7509,486.3606,851.1512,518.123,490.1005,496.7453,517.75,504.188,471.552,474.49,492.45,476.673,514.576,488.492,469.944,510.775
